time,low,high,open,close,volume
2024-02-02T00:00:00Z,42527.58,43700,43080.38,43181.66,12202.24125895
2024-02-03T00:00:00Z,42863.58,43358.13,43183.62,43010.67,2254.45335539
2024-02-04T00:00:00Z,42228.01,43100,43007.82,42568.55,2643.251649
2024-02-05T00:00:00Z,42235,43520,42571.91,42657.67,8756.87806894
2024-02-06T00:00:00Z,42516.07,43372.79,42658.3,43095.79,7940.36830921
2024-02-07T00:00:00Z,42760.44,44430,43097.16,44343.61,12440.36853251
2024-02-08T00:00:00Z,44335,45637.38,44345.94,45305.2,19283.80580787
2024-02-09T00:00:00Z,45252.93,48230.02,45304.83,47160.41,22108.85067543
2024-02-10T00:00:00Z,46889.53,48179.43,47157.01,47767.06,5663.309891
2024-02-11T00:00:00Z,47590.3,48614,47767.06,48316.3,5243.1260706
2024-02-12T00:00:00Z,47715.67,50363.42,48321.14,49941.81,18545.08725852
2024-02-13T00:00:00Z,48327.81,50423.42,49941.95,49725.36,20471.56790372
2024-02-14T00:00:00Z,49253.92,52111,49724.55,51858.59,20249.94369733
2024-02-15T00:00:00Z,51353.49,52890,51858.51,51934.29,18465.04404385
2024-02-16T00:00:00Z,51597.87,52608.2,51935.23,52162.64,13816.27351282
2024-02-17T00:00:00Z,50642.36,52214.05,52162.65,51666.22,5387.3486576
2024-02-18T00:00:00Z,51174.38,52400,51666.23,52153.63,3997.17143898
2024-02-19T00:00:00Z,51687.98,52501.01,52153.63,51787.05,6009.01451962
2024-02-20T00:00:00Z,50764.01,53000,51787.05,52277.52,15888.87599974
2024-02-21T00:00:00Z,50628.6,52394.91,52277.53,51851.67,13735.03407249
2024-02-22T00:00:00Z,50905.65,52076,51851.46,51258.7,13104.51408087
2024-02-23T00:00:00Z,50513.01,51512.68,51260.29,50747.05,11679.16625824
2024-02-24T00:00:00Z,50576.55,51696.19,50746.98,51570.65,3448.96576791
2024-02-25T00:00:00Z,51275.01,51967.82,51568.63,51731,3617.40106809
2024-02-26T00:00:00Z,50901.23,54980,51730.96,54533.48,22422.38763854
2024-02-27T00:00:00Z,54490.8,57646.81,54530.32,57077.07,28791.48651731
2024-02-28T00:00:00Z,56723.48,64100,57077.08,62518.9,48265.6721171
2024-02-29T00:00:00Z,60355.61,63675.48,62520.06,61179.03,36825.89535085
2024-03-01T00:00:00Z,60788.33,63267.18,61179.03,62436.72,24696.65692545
2024-03-02T00:00:00Z,61623.39,62500,62439.74,62045.78,6882.38410251
2024-03-03T00:00:00Z,61388,63260,62045.78,63154.49,7314.17629968
2024-03-04T00:00:00Z,62300,68602.98,63155.74,68360.14,40600.36656889
2024-03-05T00:00:00Z,59224.68,69324.58,68356.7,63800.78,65575.09537327
2024-03-06T00:00:00Z,62832.39,67654.06,63802.15,66122.28,34655.98799427
2024-03-07T00:00:00Z,65599.63,68098.09,66115.48,66938.21,22228.36739914
2024-03-08T00:00:00Z,66157.09,70199,66938.21,68289.16,33749.52797544
2024-03-09T00:00:00Z,68047.62,68700.41,68289.16,68480,9005.50992187
2024-03-10T00:00:00Z,68221.13,70000,68480.01,69032.12,12163.05713369
2024-03-11T00:00:00Z,67112.21,72943.98,69032.8,72110.98,32332.72583229
2024-03-12T00:00:00Z,68603,73027.63,72110.98,71475.93,29420.19277654
2024-03-13T00:00:00Z,71337.3,73709.99,71473.43,73135.04,21455.92195688
2024-03-14T00:00:00Z,68454.47,73835.57,73135.04,71364.58,34226.602618
2024-03-15T00:00:00Z,65565.7,72414.96,71364.58,69506.88,40195.84231178
2024-03-16T00:00:00Z,64774.05,70050,69514.87,65254.22,16532.825303
2024-03-17T00:00:00Z,64505,68877.82,65254.22,68343.64,12631.85084112
2024-03-18T00:00:00Z,66562.65,68933.71,68354.29,67613.04,20057.37580028
2024-03-19T00:00:00Z,61506,68136.39,67609.39,61906.27,40111.97553957
2024-03-20T00:00:00Z,60771.14,68150,61902.57,67858.8,38590.78345488
2024-03-21T00:00:00Z,64525,68234.56,67855.88,65484.7,18523.96247162
2024-03-22T00:00:00Z,62258.36,66651.1,65478.98,63814.56,17807.65930238
2024-03-23T00:00:00Z,63013.19,66029.09,63814.56,63998.86,7395.08270425
2024-03-24T00:00:00Z,63785.57,67637.6,63998.87,67204.93,6535.8276512
2024-03-25T00:00:00Z,66381.84,71269.92,67212.69,69890.28,22228.13803338
2024-03-26T00:00:00Z,69269.69,71582.96,69895.6,69992.4,15697.73440865
2024-03-27T00:00:00Z,68369.62,71789.85,69994.9,69435.96,18703.73738295
2024-03-28T00:00:00Z,68841.01,71635.99,69437.16,70801.18,15224.17928189
2024-03-29T00:00:00Z,69036.95,70941.7,70804.06,69903.75,7365.03204354
2024-03-30T00:00:00Z,69569.03,70363.25,69903.74,69626.87,3262.62331859
2024-03-31T00:00:00Z,69587.86,71399.91,69623.86,71288.9,4424.66955382
2024-04-01T00:00:00Z,68055.15,71313.8,71291.5,69681.82,13916.60016523
2024-04-02T00:00:00Z,64521.61,69711,69681.85,65464.14,23496.58634089
2024-04-03T00:00:00Z,64500,66944.06,65472,65987.92,14506.55934744
2024-04-04T00:00:00Z,65073.95,69367.19,65984.18,68525.23,18624.08140025
2024-04-05T00:00:00Z,66000,68783.99,68528.69,67856.51,15515.82134206
2024-04-06T00:00:00Z,67469.19,69685,67856.51,68919.89,3985.44167764
2024-04-07T00:00:00Z,68846.23,70312,68919.57,69350.34,5766.41938443
2024-04-08T00:00:00Z,69037.33,72777,69350.36,71622.53,16648.69284289
2024-04-09T00:00:00Z,68200,71761.37,71616.31,69117.01,15143.52341376
2024-04-10T00:00:00Z,67463.07,71159.6,69115.79,70634.04,16655.987797
2024-04-11T00:00:00Z,69530,71305.86,70638.4,70020.73,11001.16448135
2024-04-12T00:00:00Z,65110.31,71265.74,70020.71,67148.61,23509.75554216
2024-04-13T00:00:00Z,60822.01,69100,67148.62,64024.77,27548.47240557
2024-04-14T00:00:00Z,62150,65890.91,64021.36,65777.05,21604.05147827
2024-04-15T00:00:00Z,62315.08,66928.82,65764.56,63452.18,21672.73701332
2024-04-16T00:00:00Z,61645.09,64400,63452.18,63814.94,17710.28213211
2024-04-17T00:00:00Z,59648.33,64524.14,63814.94,61279.36,21812.15297865
2024-04-18T00:00:00Z,60816.07,64210,61275.73,63513.85,15249.84211445
2024-04-19T00:00:00Z,59573.32,65498.99,63514.84,63848.37,22838.07934159
2024-04-20T00:00:00Z,63121.15,65463.08,63841.96,64968.87,5157.40726514
2024-04-21T00:00:00Z,64250,65725.81,64960.82,64952.92,4487.48723219
2024-04-22T00:00:00Z,64520,67272.73,64952.92,66859.17,10977.05178637
2024-04-23T00:00:00Z,65823.66,67225.66,66856.07,66414.16,8840.16749844
2024-04-24T00:00:00Z,63542.56,67077.97,66418,64255.78,15083.5524347
2024-04-25T00:00:00Z,62747.18,65287.69,64255.77,64484.44,13256.29877715
2024-04-26T00:00:00Z,63287.76,64810,64484.44,63742.39,10151.96247701
2024-04-27T00:00:00Z,62389,63900,63742.39,63422,5312.16741262
2024-04-28T00:00:00Z,62743.81,64333.33,63422.34,63108.94,4415.96831554
2024-04-29T00:00:00Z,61741.01,64200,63109.76,63844.85,10712.13554316
2024-04-30T00:00:00Z,59040.3,64727.81,63845.01,60622.1,21106.65540758
2024-05-01T00:00:00Z,56500,60785.49,60621.2,58265.59,26611.9312734
2024-05-02T00:00:00Z,56903.79,59641.03,58267.81,59071.89,13593.00905888
2024-05-03T00:00:00Z,58821.05,63365.72,59070.3,62913.03,15954.29032707
2024-05-04T00:00:00Z,62565.82,64546,62913.03,63902.88,6414.57464352
2024-05-05T00:00:00Z,62908.34,64636.75,63902.88,64023.45,4474.5195919
2024-05-06T00:00:00Z,62704.48,65523.44,64023.45,63162.24,11241.77217344
2024-05-07T00:00:00Z,62252.64,64415.06,63161.35,62315.76,8994.93773002
2024-05-08T00:00:00Z,60851.04,63013.05,62315.75,61169.53,7486.42596849
2024-05-09T00:00:00Z,60601.6,63424.14,61169.53,63073.57,8360.0553824
2024-05-10T00:00:00Z,60150,63470,63073.55,60787.47,11511.12990976
2024-05-11T00:00:00Z,60450.13,61482,60787.99,60814.63,2338.06810837
2024-05-12T00:00:00Z,60576.05,61843.45,60814.64,61453.02,2694.97577935
2024-05-13T00:00:00Z,60738.51,63456.18,61453.01,62932.37,9170.80865115
2024-05-14T00:00:00Z,61024.51,63103.02,62927.44,61539.84,13456.61307634
2024-05-15T00:00:00Z,61299.57,66480,61539.7,66244.69,21821.38858725
2024-05-16T00:00:00Z,64588.5,66772.83,66244.68,65252.18,12012.70197182
2024-05-17T00:00:00Z,65113.46,67500,65252.17,67046.33,11710.00723895
2024-05-18T00:00:00Z,66624.06,67407.79,67046.34,66923.87,3880.58113972
2024-05-19T00:00:00Z,65852.02,67701.91,66923.87,66261.62,3565.11346165
2024-05-20T00:00:00Z,66057.03,71560.9,66260.04,71432.17,20415.88691709
2024-05-21T00:00:00Z,69146.01,71980,71432.16,70142.84,16102.06132545
2024-05-22T00:00:00Z,68887.52,70659.99,70142.88,69109.93,10889.10300904
2024-05-23T00:00:00Z,66259,70066.95,69109.93,67940.45,14340.27843589
2024-05-24T00:00:00Z,66587.91,69278.75,67932.79,68547.8,10374.95988085
2024-05-25T00:00:00Z,68487.44,69605.03,68545.52,69289.67,2501.11901959
2024-05-26T00:00:00Z,68097.38,69522,69289.69,68473.72,2037.67329089
2024-05-27T00:00:00Z,68210.12,70613.39,68470.8,69368.72,5384.62278063
2024-05-28T00:00:00Z,67194.59,69533.96,69366.31,68321.98,11975.93086328
2024-05-29T00:00:00Z,67081.66,68864.11,68321.99,67569.45,8970.02059069
2024-05-30T00:00:00Z,67092.91,69536.89,67569.44,68338.58,11841.26381893
2024-05-31T00:00:00Z,66584.47,69024.71,68338.58,67472.41,10690.85876224
2024-06-01T00:00:00Z,67371.28,67837.33,67473.07,67719.29,1949.57008052
2024-06-02T00:00:00Z,67260,68411,67719.29,67735.52,2997.15241527
2024-06-03T00:00:00Z,67568,70295.78,67731.14,68791,11884.90882705
2024-06-04T00:00:00Z,68542.37,71108.9,68791.04,70542.32,18042.19396496
2024-06-05T00:00:00Z,70356.49,71804.13,70541.68,71121.11,10123.1802918
2024-06-06T00:00:00Z,70093.98,71650.56,71120.65,70773.64,7716.5079994
2024-06-07T00:00:00Z,68298.55,71974.04,70773.63,69324.53,13768.98185265
2024-06-08T00:00:00Z,69126.22,69546.58,69326.71,69304.05,2631.94610412
2024-06-09T00:00:00Z,69123.99,69848.94,69303.8,69637.87,1826.03995531
2024-06-10T00:00:00Z,69141.51,70187.53,69641.08,69497.73,6088.40363232
2024-06-11T00:00:00Z,66018.69,69547.82,69495.97,67316.53,17354.68915468
2024-06-12T00:00:00Z,66883.32,70032,67316.52,68248.6,17140.01139413
2024-06-13T00:00:00Z,66200,68474.49,68248.59,66738.85,11916.13211129
2024-06-14T00:00:00Z,65005,67322.72,66746.46,66004.39,11520.15791899
2024-06-15T00:00:00Z,65800.86,66428.57,66004.36,66192,2004.1421548
2024-06-16T00:00:00Z,65999,66931.18,66192,66628.75,2118.65163435
2024-06-17T00:00:00Z,65050,67274.96,66629.38,66481.81,14487.64060903
2024-06-18T00:00:00Z,64010.01,66574.33,66481.81,65152.8,15937.73176483
2024-06-19T00:00:00Z,64635.48,65709.26,65150.9,64943.79,4958.38361329
2024-06-20T00:00:00Z,64500,66455.52,64945.67,64840.88,9346.70807899
2024-06-21T00:00:00Z,63300.93,65017.1,64840.89,64120.28,9816.79599936
2024-06-22T00:00:00Z,63910.01,64523.91,64120.28,64235.01,2324.21500373
2024-06-23T00:00:00Z,63125.75,64499.95,64235,63171.43,2054.79092364
2024-06-24T00:00:00Z,58414.28,63343.91,63169.36,60263,21418.04594647
2024-06-25T00:00:00Z,60217.36,62400,60262.16,61789.71,15201.5824773
2024-06-26T00:00:00Z,60656.8,62470,61794.47,60816.68,11392.79835017
2024-06-27T00:00:00Z,60546.94,62346.16,60818.86,61615.39,10530.35898848
2024-06-28T00:00:00Z,59868,62170.62,61611.43,60313.35,11381.0258738
2024-06-29T00:00:00Z,60273.8,61122.66,60312.36,60885.67,3199.03650127
2024-06-30T00:00:00Z,60611.01,62942.67,60884.44,62668.26,4263.22924826
2024-07-01T00:00:00Z,62448.46,63801.26,62669.14,62830.13,12326.70696465
2024-07-02T00:00:00Z,61000,63223.57,62830.94,62040.22,10688.64132628
2024-07-03T00:00:00Z,59332.76,62197.01,62039.44,60145.01,12066.71677065
2024-07-04T00:00:00Z,56709.73,60429.27,60145.01,57042.14,17969.35692426
2024-07-05T00:00:00Z,53499.9,57515.6,57036.45,56639.43,28052.41501655
2024-07-06T00:00:00Z,56020.32,58481.97,56634.53,58244.75,6449.32501293
2024-07-07T00:00:00Z,55717.23,58448.89,58240.36,55854.09,5320.91645368
2024-07-08T00:00:00Z,54278.93,58200,55852.61,56699.43,19043.04861272
2024-07-09T00:00:00Z,56276.37,58295.31,56701.18,58047.86,11757.76025902
2024-07-10T00:00:00Z,57157.28,59481.93,58047.86,57712.59,11619.63229345
2024-07-11T00:00:00Z,57036.41,59533.06,57713.4,57340.77,11433.53379518
2024-07-12T00:00:00Z,56538.33,58550,57343.66,57909.03,10516.60400149
2024-07-13T00:00:00Z,57770.92,59875,57908.61,59224.58,4255.10545721
2024-07-14T00:00:00Z,59209.2,61428.67,59224.58,60808.42,6132.37403058
2024-07-15T00:00:00Z,60666.59,64943.61,60804.97,64757.16,20601.73387957
2024-07-16T00:00:00Z,62410.33,65405.89,64757.16,65088.99,14691.92002303
2024-07-17T00:00:00Z,63853.99,66139,65086.55,64085.81,10647.79709095
2024-07-18T00:00:00Z,63222.6,65130.88,64085.82,63982.86,7637.52760383
2024-07-19T00:00:00Z,63289.15,67504.22,63977.64,66707.61,15163.05745737
2024-07-20T00:00:00Z,66271,67635,66707.61,67163.83,4671.38885135
2024-07-21T00:00:00Z,65820.18,68380,67163.82,68181.28,6027.86201344
2024-07-22T00:00:00Z,66569.42,68495,68181.16,67558.22,11844.79119584
2024-07-23T00:00:00Z,65444.3,67786.84,67560.03,65939.24,10791.03782177
2024-07-24T00:00:00Z,65090.61,67131.17,65939.24,65366.4,7702.25551129
2024-07-25T00:00:00Z,63412.46,66161.98,65358.86,65795.42,10452.25571747
2024-07-26T00:00:00Z,65705.6,68216.66,65795.52,67924.08,9315.20918753
2024-07-27T00:00:00Z,66635.28,69418.15,67921.46,67899.41,10233.62198513
2024-07-28T00:00:00Z,67021.8,68308.82,67901.81,68244.3,3505.5483691
2024-07-29T00:00:00Z,66400.01,70000,68244.3,66771.45,13641.48475825
2024-07-30T00:00:00Z,65283.68,66994.15,66767.14,66169.68,8733.57157991
2024-07-31T00:00:00Z,64500,66837.4,66169.68,64609.62,8986.37529253
2024-08-01T00:00:00Z,62212.81,65593.56,64609.61,65288.18,15636.72205775
2024-08-02T00:00:00Z,61150,65557.86,65293.48,61418.06,15390.00963957
2024-08-03T00:00:00Z,59819.13,62171.58,61418.06,60674.93,8019.39450918
2024-08-04T00:00:00Z,57123,61082.3,60674.93,58130.95,10319.01091658
2024-08-05T00:00:00Z,49050.01,58282.83,58131.31,54029.12,59125.78926672
2024-08-06T00:00:00Z,53965.57,57091.16,54037.9,56048.08,16897.67519536
2024-08-07T00:00:00Z,54564.15,57757.15,56048.07,55148.1,13971.5151871
2024-08-08T00:00:00Z,54737.32,62755.24,55144.14,61705.58,20623.04985861
2024-08-09T00:00:00Z,59552.46,61764.38,61704.05,60862.13,11569.80744379
2024-08-10T00:00:00Z,60255.61,61500,60864.71,60935.02,3157.63609699
2024-08-11T00:00:00Z,58312.63,61868.69,60935.01,58722.49,5229.37008498
2024-08-12T00:00:00Z,57653.31,60721.77,58717.44,59358.78,12183.92944247
2024-08-13T00:00:00Z,58402.01,61615.43,59358.78,60603.19,10879.76363828
2024-08-14T00:00:00Z,58453.56,61827.2,60603.19,58690.62,12938.61473824
2024-08-15T00:00:00Z,56120,59883.49,58690.62,57543.61,14506.63316989
2024-08-16T00:00:00Z,57096.56,59871.61,57543.57,58888.99,11930.21788221
2024-08-17T00:00:00Z,58803.45,59711.02,58888.99,59497.49,2787.56355634
2024-08-18T00:00:00Z,58422,60284.99,59497.49,58437.9,4325.64817169
2024-08-19T00:00:00Z,57820,59639.81,58436.2,59452.67,8539.29378706
2024-08-20T00:00:00Z,58571.96,61457.03,59455.81,59017.59,11062.05279919
2024-08-21T00:00:00Z,58793.89,61849.98,59017.59,61163.28,13380.11101719
2024-08-22T00:00:00Z,59750,61430.48,61167.54,60383.29,9608.6955368
2024-08-23T00:00:00Z,60343.2,64987,60383.28,64086.72,17852.77117167
2024-08-24T00:00:00Z,63564.22,64529.78,64091.63,64179.63,5020.91676004
2024-08-25T00:00:00Z,63793.74,65050.08,64179.63,64251.93,4012.30764642
2024-08-26T00:00:00Z,62806.8,64509.36,64250.01,62840,10741.96651081
2024-08-27T00:00:00Z,58025.49,63226.26,62840.09,59439.64,14195.89496578
2024-08-28T00:00:00Z,57851.62,60236.98,59437.68,59045.88,10001.12169866
2024-08-29T00:00:00Z,58729.39,61194.09,59047.94,59364.47,10933.22040343
2024-08-30T00:00:00Z,57700,59929.63,59353.12,59112.77,9382.9124508
2024-08-31T00:00:00Z,58739.31,59446.99,59117.59,58968.37,1368.21775121
2024-09-01T00:00:00Z,57200,59070.55,58968.37,57299,4411.05388122
2024-09-02T00:00:00Z,57119.01,59423,57291.21,59139.83,4318.6544603
2024-09-03T00:00:00Z,57394.49,59825.7,59138.89,57468.84,8264.44971184
2024-09-04T00:00:00Z,55555,58531.25,57460.5,57971,13715.96171494
2024-09-05T00:00:00Z,55628.04,58326.12,57971,56156.82,12281.57828747
2024-09-06T00:00:00Z,52530,56995,56156.82,53950.01,18495.45064356
2024-09-07T00:00:00Z,53733.1,54847,53950,54156.33,3284.57722628
2024-09-08T00:00:00Z,53623.95,55315.95,54159.6,54881.11,3684.86816392
2024-09-09T00:00:00Z,54565.56,58119.97,54881.1,57053.9,10203.03329517
2024-09-10T00:00:00Z,56377.76,58050.35,57047.82,57645.59,6433.21371111
2024-09-11T00:00:00Z,55534.41,58014.35,57641.15,57352.79,11678.94297124
2024-09-12T00:00:00Z,57311.15,58600,57352.92,58137.54,10175.62390483
2024-09-13T00:00:00Z,57630.01,60670,58137.33,60543.35,11935.95544754
2024-09-14T00:00:00Z,59436.8,60660,60543.35,60012.35,3147.39019631
2024-09-15T00:00:00Z,58695.75,60402.34,60012.34,59122.33,3975.3568185
2024-09-16T00:00:00Z,57477,59214.15,59122.7,58208.75,7654.10991835
2024-09-17T00:00:00Z,57620.27,61373.41,58209.76,60312.6,11701.89074715
2024-09-18T00:00:00Z,59174.5,61800,60317.38,61769.18,11471.50683029
2024-09-19T00:00:00Z,61569.16,63891.82,61770.38,62960.14,15075.86835522
2024-09-20T00:00:00Z,62340,64140.67,62956.04,63210.69,10636.1082809
2024-09-21T00:00:00Z,62755,63575.63,63210.94,63362.74,1960.85712028
2024-09-22T00:00:00Z,62380.55,64000,63362.74,63577.66,2882.2341982
2024-09-23T00:00:00Z,62566.28,64739.67,63580.39,63338.87,7014.74459935
2024-09-24T00:00:00Z,62689.15,64700,63338.85,64272.93,8933.46473574
2024-09-25T00:00:00Z,62932.8,64811,64272.93,63130.89,5909.09510453
2024-09-26T00:00:00Z,62652.99,65865,63131.13,65177.21,12789.85035505
2024-09-27T00:00:00Z,64827.85,66550,65176.39,65789,9529.0168808
2024-09-28T00:00:00Z,65400,66266.39,65787.53,65858.99,2755.22680581
2024-09-29T00:00:00Z,65433.29,66059,65857.33,65600.01,2721.35197741
2024-09-30T00:00:00Z,62833.95,65624.95,65600.01,63301.25,10629.74147917
2024-10-01T00:00:00Z,60150.89,64106.75,63305.52,60790,15970.80295516
2024-10-02T00:00:00Z,59969.2,62380.34,60792.63,60631.37,8764.03050337
2024-10-03T00:00:00Z,59824.87,61474.92,60631.36,60744.99,7834.55718072
2024-10-04T00:00:00Z,60454.5,62481,60745,62090.71,7884.21831808
2024-10-05T00:00:00Z,61686.34,62380.04,62090.7,62051.29,1783.56564961
2024-10-06T00:00:00Z,61805.85,62978.75,62051.29,62810.86,2086.21821773
2024-10-07T00:00:00Z,62113.28,64467.02,62810.93,62200.28,10707.1500015
2024-10-08T00:00:00Z,61824.48,63191.05,62203.82,62122.02,6566.33034742
2024-10-09T00:00:00Z,60255,62507.68,62118.44,60578.28,7582.36723494
2024-10-10T00:00:00Z,58863.9,61271.59,60578.28,60279.53,10462.57962276
2024-10-11T00:00:00Z,60029.98,63416.7,60279.53,62518.75,11454.9900534
2024-10-12T00:00:00Z,62464.15,63474.25,62518.75,63187.47,3943.90648994
2024-10-13T00:00:00Z,62033,63270.18,63183.08,62845.3,2257.61460657
2024-10-14T00:00:00Z,62426.67,66500,62847.89,66065.65,13638.71106556
2024-10-15T00:00:00Z,64778.44,67944.76,66065.64,67056.6,16324.01191342
2024-10-16T00:00:00Z,66743,68399,67056.62,67608.44,12465.75691229
2024-10-17T00:00:00Z,66629.97,67926.99,67608.45,67402.33,7912.22639285
2024-10-18T00:00:00Z,67149.24,69000.62,67399.86,68426.11,11802.74441943
2024-10-19T00:00:00Z,68005.83,68689.29,68426.11,68363.73,1868.86958754
2024-10-20T00:00:00Z,68083.18,69380,68363.73,69014.86,2632.89214855
2024-10-21T00:00:00Z,66802,69498,69014.87,67346.15,10226.59346669
2024-10-22T00:00:00Z,66535,67800,67346.15,67380.08,8598.06472763
2024-10-23T00:00:00Z,65149.51,67415.65,67389.7,66601.11,9021.17140157
2024-10-24T00:00:00Z,66445.32,68800,66601.1,68156.84,10016.198304130001
2024-10-25T00:00:00Z,65500.01,68742.38,68156.84,66564.51,14485.49253537
2024-10-26T00:00:00Z,66331.95,67365.18,66564.51,67012.56,2949.2199701
2024-10-27T00:00:00Z,66836.78,68261.37,67008.15,67943.19,2819.59766921
2024-10-28T00:00:00Z,67532.48,70235.98,67943.18,69924.5,16140.14013624
2024-10-29T00:00:00Z,69705.76,73624.98,69924.49,72724.35,20616.91187006
2024-10-30T00:00:00Z,71400.01,72948.6,72724.35,72322.91,13543.49337837
2024-10-31T00:00:00Z,69559.33,72684.02,72322.91,70197.83,14726.78460342
2024-11-01T00:00:00Z,68720,71620,70198.02,69467.29,15295.28781188
2024-11-02T00:00:00Z,69000,69891.92,69466.64,69358.94,2203.99644104
2024-11-03T00:00:00Z,67444,69364.65,69360.95,68738.18,6758.88506466
2024-11-04T00:00:00Z,66783.77,69453.94,68736.4,67807.48,12431.01371517
2024-11-05T00:00:00Z,67427.53,70557.67,67810.15,69380.73,12867.66127618
2024-11-06T00:00:00Z,69285.82,76509.56,69380.64,75646.55,45398.11837369
2024-11-07T00:00:00Z,74463.96,76999,75646.55,75920,21932.40207681
2024-11-08T00:00:00Z,75654.26,77312.18,75925,76566.73,18378.39876264
2024-11-09T00:00:00Z,75758.58,76952.67,76566.72,76716.06,4836.57005338
2024-11-10T00:00:00Z,76535.33,81534.28,76716.06,80428.92,16728.21105103
2024-11-11T00:00:00Z,80277.34,89666,80427.69,88770.73,35560.11866694
2024-11-12T00:00:00Z,85010,90100,88770.74,88035.43,40111.80924643
2024-11-13T00:00:00Z,86220.5,93495,88035.43,90493.82,42318.6909168
2024-11-14T00:00:00Z,86672.07,91831.25,90499.4,87340.4,23422.75915863
2024-11-15T00:00:00Z,87100.83,91934.62,87338.96,91058.36,20388.33115227
2024-11-16T00:00:00Z,90069.21,91820.73,91058.36,90636.24,6598.0269304
2024-11-17T00:00:00Z,88713.64,91439.82,90638.54,89886.69,5574.5512282399995
2024-11-18T00:00:00Z,89372.65,92674.8,89877.11,90520.3,17340.77166451
2024-11-19T00:00:00Z,90403.24,94105.84,90521.32,92435.89,18267.16111244
2024-11-20T00:00:00Z,91600,94989.99,92445.04,94393.15,20329.039987
2024-11-21T00:00:00Z,94127.2,99073.53,94384.15,98439.09,31188.09394751
2024-11-22T00:00:00Z,97209.52,99860,98439.1,99024.03,29936.62215019
2024-11-23T00:00:00Z,97215.01,99044.11,99024.03,97778.77,12072.47203722
2024-11-24T00:00:00Z,95780.77,98700,97778.78,98028.18,8654.77135767
2024-11-25T00:00:00Z,92534.93,98999,98032.06,93000.01,20695.912495
2024-11-26T00:00:00Z,90682.58,95004.92,93001.48,91929.54,17848.01962899
2024-11-27T00:00:00Z,91747.46,97386.06,91929.53,95951.19,15213.90946356
2024-11-28T00:00:00Z,94671.59,96676.31,95951.19,95665.53,5586.55288339
2024-11-29T00:00:00Z,95383.46,98750,95665.53,97490.56,12587.02498942
2024-11-30T00:00:00Z,96129.73,97509.6,97489.8,96465.42,3476.04255853
2024-12-01T00:00:00Z,95753.42,97895.9,96464.95,97263.18,4039.27591451
2024-12-02T00:00:00Z,94400.63,98200,97259.17,95862.89,15554.61486745
2024-12-03T00:00:00Z,93571.3,96310.1,95862.89,95924.52,17898.7046212
2024-12-04T00:00:00Z,94634.85,99263.2,95924.85,98746.24,17528.92050771
2024-12-05T00:00:00Z,92055.86,104000,98746.24,97044.23,36399.8182427
