time,low,high,open,close,volume
2018-12-14T00:00:00Z,3135,3294.9,3265,3195.71,14656.53845193
2018-12-15T00:00:00Z,3128.89,3228.69,3195.71,3183,9343.27239692
2018-12-16T00:00:00Z,3181.24,3258,3183.01,3195,7211.24213116
2018-12-17T00:00:00Z,3184.28,3585.95,3194.99,3496.82,21857.11842817
2018-12-18T00:00:00Z,3436.5,3688,3497.1,3667.77,16980.16942551
2018-12-19T00:00:00Z,3637.17,3928.15,3667.76,3682.51,28456.24369309
2018-12-20T00:00:00Z,3661.5,4175,3682.51,4075.34,30698.00488972
2018-12-21T00:00:00Z,3775,4162.27,4075.33,3839.06,23496.86262526
2018-12-22T00:00:00Z,3790.16,4005,3839.26,3980.46,9902.76761597
2018-12-23T00:00:00Z,3903.6,4050,3981.24,3944.93,10282.4571108
2018-12-24T00:00:00Z,3944.92,4239.37,3944.92,4034,19713.64189269
2018-12-25T00:00:00Z,3675.86,4045.41,4034,3780,13871.75447137
2018-12-26T00:00:00Z,3685.02,3849.2,3780,3809.88,9409.62555727
2018-12-27T00:00:00Z,3567,3841.21,3809.88,3589.89,13433.23545408
2018-12-28T00:00:00Z,3576.12,3971.58,3589.89,3888.06,16776.66567306
2018-12-29T00:00:00Z,3706,3944.33,3887.58,3729.31,9781.01832186
2018-12-30T00:00:00Z,3691.01,3863.06,3729.31,3829,8725.83851536
2018-12-31T00:00:00Z,3625,3835.4,3829,3691.86,12799.94262556
2019-01-01T00:00:00Z,3651.02,3841.17,3691.87,3826.1,10812.88498825
2019-01-02T00:00:00Z,3770.07,3916.57,3826.1,3890.79,9982.47084577
2019-01-03T00:00:00Z,3758.07,3893.8,3890.8,3787.57,9327.64708895
2019-01-04T00:00:00Z,3730,3849,3787.57,3820.82,9225.1505004
2019-01-05T00:00:00Z,3775,3874.12,3820.82,3798.62,6451.00775001
2019-01-06T00:00:00Z,3756.01,4088,3799.99,4040.99,10057.45367318
2019-01-07T00:00:00Z,3968.79,4070,4040.98,4006.01,9973.66538481
2019-01-08T00:00:00Z,3943.36,4114.8,4005.97,3993.86,13959.39645383
2019-01-09T00:00:00Z,3962.12,4042.2,3993.85,4004.12,10704.12810583
2019-01-10T00:00:00Z,3560,4035.21,4004.13,3626.12,21869.18380217
2019-01-11T00:00:00Z,3576,3699.99,3626.12,3635.69,14489.68866805
2019-01-12T00:00:00Z,3557.29,3649.18,3634.73,3619.41,5793.59903748
2019-01-13T00:00:00Z,3481.54,3641.86,3619.38,3514.24,8288.70074802
2019-01-14T00:00:00Z,3509.24,3711.11,3514.24,3664.19,11241.43679748
2019-01-15T00:00:00Z,3538.63,3684.38,3664.18,3580.76,10894.51487451
2019-01-16T00:00:00Z,3572.52,3666.73,3580.19,3609.71,8894.45981244
2019-01-17T00:00:00Z,3541,3657,3609.71,3640.65,8924.86466717
2019-01-18T00:00:00Z,3580.16,3643.69,3640.64,3607.85,5977.23699338
